Zaman,Tip,Strain,Piezo,Nem,Korozyon,Ax,Ay,Az,HasarSkoru,Sinif,KorozyonHizi,KorozyonUyari
2026-04-22 18:54:28.329,Hizli,-,1785,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,271.808366,False
2026-04-22 18:54:28.370,Hizli,-,1052,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,271.808366,False
2026-04-22 18:54:28.407,Hizli,-,1361,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,271.808366,False
2026-04-22 18:54:28.479,Hizli,-,674,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,271.808366,False
2026-04-22 18:54:28.559,Hizli,-,1271,-,-,-4.6,-80.78,16.55,0.4152,Yorulma Başlangıcı,271.808366,False
2026-04-22 18:54:28.559,Hizli,-,1848,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,271.808366,False
2026-04-22 18:54:28.607,Hizli,-,1033,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,271.808366,False
2026-04-22 18:54:28.652,Yavas,17835,-,,784,-,-,-,0.2875,Sağlıklı,-28.821679,False
2026-04-22 18:54:28.656,Hizli,-,1080,-,-,-4.6,112.91,16.55,0.4500,Yorulma Başlangıcı,-28.821679,False
2026-04-22 18:54:28.730,Hizli,-,828,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-28.821679,False
2026-04-22 18:54:28.767,Hizli,-,653,-,-,0.0,7.48,16.55,0.2863,Sağlıklı,-28.821679,False
2026-04-22 18:54:28.806,Hizli,-,632,-,-,-4.6,-80.78,16.55,0.4152,Yorulma Başlangıcı,-28.821679,False
2026-04-22 18:54:28.881,Hizli,-,237,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-28.821679,False
2026-04-22 18:54:28.919,Hizli,-,244,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-28.821679,False
2026-04-22 18:54:28.964,Hizli,-,213,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-28.821679,False
2026-04-22 18:54:29.044,Hizli,-,220,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-28.821679,False
2026-04-22 18:54:29.068,Hizli,-,241,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-28.821679,False
2026-04-22 18:54:29.113,Hizli,-,447,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-28.821679,False
2026-04-22 18:54:29.198,Hizli,-,857,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-28.821679,False
2026-04-22 18:54:29.206,Hizli,-,286,-,-,-4.6,-80.78,16.55,0.4152,Yorulma Başlangıcı,-28.821679,False
2026-04-22 18:54:29.281,Hizli,-,220,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-28.821679,False
2026-04-22 18:54:29.347,Hizli,-,1531,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-28.821679,False
2026-04-22 18:54:29.359,Hizli,-,1026,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-28.821679,False
2026-04-22 18:54:29.452,Hizli,-,509,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-28.821679,False
2026-04-22 18:54:29.455,Hizli,-,596,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-28.821679,False
2026-04-22 18:54:29.540,Hizli,-,1085,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-28.821679,False
2026-04-22 18:54:29.554,Hizli,-,798,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-28.821679,False
2026-04-22 18:54:29.656,Hizli,-,1403,-,-,0.0,7.48,16.55,0.2863,Sağlıklı,-28.821679,False
2026-04-22 18:54:29.659,Yavas,24181,-,,640,-,-,-,0.2863,Sağlıklı,109.163369,False
2026-04-22 18:54:29.662,Hizli,-,1286,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,109.163369,False
2026-04-22 18:54:29.707,Hizli,-,1195,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,109.163369,False
2026-04-22 18:54:29.755,Hizli,-,409,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,109.163369,False
2026-04-22 18:54:29.817,Hizli,-,1409,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,109.163369,False
2026-04-22 18:54:29.871,Hizli,-,410,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,109.163369,False
2026-04-22 18:54:29.909,Hizli,-,227,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,109.163369,False
2026-04-22 18:54:30.062,Hizli,-,238,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,109.163369,False
2026-04-22 18:54:30.066,Hizli,-,1788,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,109.163369,False
2026-04-22 18:54:30.068,Hizli,-,2453,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,109.163369,False
2026-04-22 18:54:30.127,Hizli,-,291,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,109.163369,False
2026-04-22 18:54:30.200,Hizli,-,224,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,109.163369,False
2026-04-22 18:54:30.210,Hizli,-,1314,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,109.163369,False
2026-04-22 18:54:30.281,Hizli,-,1187,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,109.163369,False
2026-04-22 18:54:30.339,Hizli,-,1519,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,109.163369,False
2026-04-22 18:54:30.387,Hizli,-,326,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,109.163369,False
2026-04-22 18:54:30.404,Hizli,-,715,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,109.163369,False
2026-04-22 18:54:30.467,Hizli,-,548,-,-,0.0,7.48,16.55,0.2863,Sağlıklı,109.163369,False
2026-04-22 18:54:30.514,Hizli,-,918,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,109.163369,False
2026-04-22 18:54:30.557,Hizli,-,1041,-,-,0.0,7.48,16.55,0.2863,Sağlıklı,109.163369,False
2026-04-22 18:54:30.623,Hizli,-,938,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,109.163369,False
2026-04-22 18:54:30.656,Yavas,29871,-,,465,-,-,-,0.2875,Sağlıklı,-228.735643,False
2026-04-22 18:54:30.684,Hizli,-,1358,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-228.735643,False
2026-04-22 18:54:30.708,Hizli,-,1139,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-228.735643,False
2026-04-22 18:54:30.789,Hizli,-,1330,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-228.735643,False
2026-04-22 18:54:30.806,Hizli,-,1383,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-228.735643,False
2026-04-22 18:54:30.878,Hizli,-,2169,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-228.735643,False
2026-04-22 18:54:30.942,Hizli,-,451,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-228.735643,False
2026-04-22 18:54:30.967,Hizli,-,1044,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-228.735643,False
2026-04-22 18:54:31.017,Hizli,-,270,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-228.735643,False
2026-04-22 18:54:31.086,Hizli,-,247,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-228.735643,False
2026-04-22 18:54:31.136,Hizli,-,778,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-228.735643,False
2026-04-22 18:54:31.169,Hizli,-,945,-,-,-4.6,-80.78,16.55,0.4152,Yorulma Başlangıcı,-228.735643,False
2026-04-22 18:54:31.266,Hizli,-,1425,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-228.735643,False
2026-04-22 18:54:31.267,Hizli,-,1659,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-228.735643,False
2026-04-22 18:54:31.323,Hizli,-,1154,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-228.735643,False
2026-04-22 18:54:31.411,Hizli,-,848,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-228.735643,False
2026-04-22 18:54:31.415,Hizli,-,1051,-,-,-4.6,-80.78,16.55,0.4152,Yorulma Başlangıcı,-228.735643,False
2026-04-22 18:54:31.468,Hizli,-,553,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-228.735643,False
2026-04-22 18:54:31.511,Hizli,-,1045,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-228.735643,False
2026-04-22 18:54:31.572,Hizli,-,1300,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-228.735643,False
2026-04-22 18:54:31.611,Hizli,-,930,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-228.735643,False
2026-04-22 18:54:31.639,Yavas,20463,-,,1214,-,-,-,0.2875,Sağlıklı,102.679278,False
2026-04-22 18:54:31.706,Hizli,-,1443,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,102.679278,False
2026-04-22 18:54:31.709,Hizli,-,1521,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,102.679278,False
2026-04-22 18:54:31.758,Hizli,-,1956,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,102.679278,False
2026-04-22 18:54:31.859,Hizli,-,1439,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,102.679278,False
2026-04-22 18:54:31.864,Hizli,-,1680,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,102.679278,False
2026-04-22 18:54:31.916,Hizli,-,2119,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,102.679278,False
2026-04-22 18:54:32.005,Hizli,-,393,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,102.679278,False
2026-04-22 18:54:32.005,Hizli,-,261,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,102.679278,False
2026-04-22 18:54:32.057,Hizli,-,1107,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,102.679278,False
2026-04-22 18:54:32.150,Hizli,-,613,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,102.679278,False
2026-04-22 18:54:32.158,Hizli,-,808,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,102.679278,False
2026-04-22 18:54:32.214,Hizli,-,438,-,-,0.0,7.48,16.55,0.2863,Sağlıklı,102.679278,False
2026-04-22 18:54:32.278,Hizli,-,1341,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,102.679278,False
2026-04-22 18:54:32.322,Hizli,-,1312,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,102.679278,False
2026-04-22 18:54:32.366,Hizli,-,2478,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,102.679278,False
2026-04-22 18:54:32.423,Hizli,-,1103,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,102.679278,False
2026-04-22 18:54:32.478,Hizli,-,1485,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,102.679278,False
2026-04-22 18:54:32.546,Hizli,-,1063,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,102.679278,False
2026-04-22 18:54:32.569,Hizli,-,1749,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,102.679278,False
2026-04-22 18:54:32.634,Hizli,-,1947,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,102.679278,False
2026-04-22 18:54:32.640,Yavas,19207,-,,17641,-,-,-,0.2875,Sağlıklı,3216.044960,True
2026-04-22 18:54:32.708,Hizli,-,2512,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,3216.044960,True
2026-04-22 18:54:32.708,Hizli,-,763,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,3216.044960,True
2026-04-22 18:54:32.778,Hizli,-,947,-,-,-4.6,-80.78,16.55,0.4152,Yorulma Başlangıcı,3216.044960,True
2026-04-22 18:54:32.887,Hizli,-,1535,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,3216.044960,True
2026-04-22 18:54:32.893,Hizli,-,970,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,3216.044960,True
2026-04-22 18:54:32.909,Hizli,-,943,-,-,-4.6,-80.78,16.55,0.4152,Yorulma Başlangıcı,3216.044960,True
2026-04-22 18:54:32.973,Hizli,-,2849,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,3216.044960,True
2026-04-22 18:54:33.030,Hizli,-,1225,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,3216.044960,True
2026-04-22 18:54:33.101,Hizli,-,316,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,3216.044960,True
2026-04-22 18:54:33.107,Hizli,-,408,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,3216.044960,True
2026-04-22 18:54:33.177,Hizli,-,716,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,3216.044960,True
2026-04-22 18:54:33.226,Hizli,-,1977,-,-,0.0,7.48,16.55,0.2863,Sağlıklı,3216.044960,True
2026-04-22 18:54:33.276,Hizli,-,2392,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,3216.044960,True
2026-04-22 18:54:33.344,Hizli,-,1412,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,3216.044960,True
2026-04-22 18:54:33.357,Hizli,-,1154,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,3216.044960,True
2026-04-22 18:54:33.406,Hizli,-,4950,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,3216.044960,True
2026-04-22 18:54:33.461,Hizli,-,1023,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,3216.044960,True
2026-04-22 18:54:33.514,Hizli,-,232,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,3216.044960,True
2026-04-22 18:54:33.581,Hizli,-,208,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,3216.044960,True
2026-04-22 18:54:33.622,Hizli,-,340,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,3216.044960,True
2026-04-22 18:54:33.645,Yavas,17830,-,,2374,-,-,-,0.2875,Sağlıklı,327.000665,False
2026-04-22 18:54:33.669,Hizli,-,1272,-,-,10.11,7.48,16.55,0.2916,Sağlıklı,327.000665,False
2026-04-22 18:54:33.723,Hizli,-,1219,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,327.000665,False
2026-04-22 18:54:33.776,Hizli,-,680,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,327.000665,False
2026-04-22 18:54:33.848,Hizli,-,779,-,-,-4.6,-80.78,16.55,0.4152,Yorulma Başlangıcı,327.000665,False
2026-04-22 18:54:33.859,Hizli,-,14697,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,327.000665,False
2026-04-22 18:54:33.942,Hizli,-,1008,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,327.000665,False
2026-04-22 18:54:33.954,Hizli,-,383,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,327.000665,False
2026-04-22 18:54:34.028,Hizli,-,283,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,327.000665,False
2026-04-22 18:54:34.068,Hizli,-,14614,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,327.000665,False
2026-04-22 18:54:34.105,Hizli,-,795,-,-,10.11,7.48,16.55,0.2916,Sağlıklı,327.000665,False
2026-04-22 18:54:34.182,Hizli,-,1050,-,-,0.0,7.48,16.55,0.2863,Sağlıklı,327.000665,False
2026-04-22 18:54:34.220,Hizli,-,899,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,327.000665,False
2026-04-22 18:54:34.265,Hizli,-,976,-,-,0.0,7.48,16.55,0.2863,Sağlıklı,327.000665,False
2026-04-22 18:54:34.330,Hizli,-,760,-,-,-4.6,-80.78,16.55,0.4152,Yorulma Başlangıcı,327.000665,False
2026-04-22 18:54:34.365,Hizli,-,966,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,327.000665,False
2026-04-22 18:54:34.493,Hizli,-,910,-,-,0.0,7.48,16.55,0.2863,Sağlıklı,327.000665,False
2026-04-22 18:54:34.495,Hizli,-,1080,-,-,-4.6,-80.78,16.55,0.4152,Yorulma Başlangıcı,327.000665,False
2026-04-22 18:54:34.515,Hizli,-,831,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,327.000665,False
2026-04-22 18:54:34.574,Hizli,-,497,-,-,-4.6,-80.78,16.55,0.4152,Yorulma Başlangıcı,327.000665,False
2026-04-22 18:54:34.635,Hizli,-,267,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,327.000665,False
2026-04-22 18:54:34.637,Yavas,11900,-,,915,-,-,-,0.2855,Sağlıklı,61.790471,False
2026-04-22 18:54:34.666,Hizli,-,871,-,-,10.11,7.48,16.55,0.2896,Sağlıklı,61.790471,False
2026-04-22 18:54:34.716,Hizli,-,641,-,-,0.0,7.48,16.55,0.2844,Sağlıklı,61.790471,False
2026-04-22 18:54:34.757,Hizli,-,255,-,-,-4.6,-80.78,16.55,0.4132,Yorulma Başlangıcı,61.790471,False
2026-04-22 18:54:34.805,Hizli,-,321,-,-,-4.6,7.48,16.55,0.2855,Sağlıklı,61.790471,False
2026-04-22 18:54:34.899,Hizli,-,313,-,-,-4.6,7.48,16.55,0.2855,Sağlıklı,61.790471,False
2026-04-22 18:54:34.911,Hizli,-,993,-,-,-4.6,7.48,16.55,0.2855,Sağlıklı,61.790471,False
2026-04-22 18:54:34.966,Hizli,-,1034,-,-,-4.6,-80.78,16.55,0.4132,Yorulma Başlangıcı,61.790471,False
2026-04-22 18:54:35.035,Hizli,-,749,-,-,-4.6,7.48,16.55,0.2855,Sağlıklı,61.790471,False
2026-04-22 18:54:35.074,Hizli,-,994,-,-,0.0,7.48,16.55,0.2844,Sağlıklı,61.790471,False
2026-04-22 18:54:35.115,Hizli,-,1023,-,-,-4.6,-80.78,16.55,0.4132,Yorulma Başlangıcı,61.790471,False
2026-04-22 18:54:35.177,Hizli,-,692,-,-,-4.6,7.48,16.55,0.2855,Sağlıklı,61.790471,False
2026-04-22 18:54:35.212,Hizli,-,304,-,-,-4.6,-80.78,16.55,0.4132,Yorulma Başlangıcı,61.790471,False
2026-04-22 18:54:35.296,Hizli,-,1698,-,-,-4.6,7.48,16.55,0.2855,Sağlıklı,61.790471,False
2026-04-22 18:54:35.306,Hizli,-,1297,-,-,-4.6,7.48,16.55,0.2855,Sağlıklı,61.790471,False
2026-04-22 18:54:35.364,Hizli,-,1812,-,-,-4.6,7.48,16.55,0.2855,Sağlıklı,61.790471,False
2026-04-22 18:54:35.432,Hizli,-,724,-,-,-4.6,7.48,16.55,0.2855,Sağlıklı,61.790471,False
2026-04-22 18:54:35.466,Hizli,-,1818,-,-,-4.6,-80.78,16.55,0.4132,Yorulma Başlangıcı,61.790471,False
2026-04-22 18:54:35.558,Hizli,-,1276,-,-,-4.6,7.48,16.55,0.2855,Sağlıklı,61.790471,False
2026-04-22 18:54:35.560,Hizli,-,2061,-,-,-4.6,7.48,16.55,0.2855,Sağlıklı,61.790471,False
2026-04-22 18:54:35.607,Hizli,-,5077,-,-,-4.6,7.48,16.55,0.2855,Sağlıklı,61.790471,False
2026-04-22 18:54:35.645,Yavas,6225,-,,1520,-,-,-,0.1764,Sağlıklı,216.927424,False
2026-04-22 18:54:35.654,Hizli,-,1976,-,-,-4.6,7.48,16.55,0.1764,Sağlıklı,216.927424,False
2026-04-22 18:54:35.718,Hizli,-,1111,-,-,-4.6,7.48,16.55,0.1764,Sağlıklı,216.927424,False
2026-04-22 18:54:35.778,Hizli,-,1679,-,-,-4.6,7.48,16.55,0.1764,Sağlıklı,216.927424,False
2026-04-22 18:54:35.808,Hizli,-,1415,-,-,-4.6,7.48,16.55,0.1764,Sağlıklı,216.927424,False
2026-04-22 18:54:35.881,Hizli,-,1707,-,-,-4.6,7.48,16.55,0.1764,Sağlıklı,216.927424,False
2026-04-22 18:54:35.919,Hizli,-,1264,-,-,-4.6,7.48,16.55,0.1764,Sağlıklı,216.927424,False
2026-04-22 18:54:35.964,Hizli,-,525,-,-,-4.6,7.48,16.55,0.1764,Sağlıklı,216.927424,False
2026-04-22 18:54:36.031,Hizli,-,500,-,-,-4.6,7.48,16.55,0.1764,Sağlıklı,216.927424,False
2026-04-22 18:54:36.075,Hizli,-,731,-,-,-4.6,7.48,16.55,0.1764,Sağlıklı,216.927424,False
2026-04-22 18:54:36.106,Hizli,-,978,-,-,0.0,7.48,16.55,0.1753,Sağlıklı,216.927424,False
2026-04-22 18:54:36.169,Hizli,-,850,-,-,-4.6,-80.78,16.55,0.3041,Sağlıklı,216.927424,False
2026-04-22 18:54:36.222,Hizli,-,1262,-,-,-4.6,7.48,16.55,0.1764,Sağlıklı,216.927424,False
2026-04-22 18:54:36.264,Hizli,-,513,-,-,-4.6,7.48,16.55,0.1764,Sağlıklı,216.927424,False
2026-04-22 18:54:36.330,Hizli,-,2039,-,-,-4.6,7.48,16.55,0.1764,Sağlıklı,216.927424,False
2026-04-22 18:54:36.369,Hizli,-,692,-,-,-4.6,7.48,16.55,0.1764,Sağlıklı,216.927424,False
2026-04-22 18:54:36.406,Hizli,-,332,-,-,-4.6,-80.78,16.55,0.3041,Sağlıklı,216.927424,False
2026-04-22 18:54:36.478,Hizli,-,336,-,-,-4.6,7.48,16.55,0.1764,Sağlıklı,216.927424,False
2026-04-22 18:54:36.543,Hizli,-,279,-,-,-4.6,7.48,16.55,0.1764,Sağlıklı,216.927424,False
2026-04-22 18:54:36.555,Hizli,-,262,-,-,-4.6,7.48,16.55,0.1764,Sağlıklı,216.927424,False
2026-04-22 18:54:36.604,Hizli,-,235,-,-,-4.6,7.48,16.55,0.1764,Sağlıklı,216.927424,False
2026-04-22 18:54:36.667,Yavas,1524,-,,12,-,-,-,0.0860,Sağlıklı,-230.603268,False
2026-04-22 18:54:36.669,Hizli,-,236,-,-,-4.6,7.48,16.55,0.0860,Sağlıklı,-230.603268,False
2026-04-22 18:54:36.717,Hizli,-,232,-,-,-4.6,7.48,16.55,0.0860,Sağlıklı,-230.603268,False
2026-04-22 18:54:36.754,Hizli,-,237,-,-,-4.6,7.48,16.55,0.0860,Sağlıklı,-230.603268,False
2026-04-22 18:54:36.823,Hizli,-,565,-,-,-4.6,7.48,16.55,0.0860,Sağlıklı,-230.603268,False
2026-04-22 18:54:36.881,Hizli,-,326,-,-,-4.6,7.48,16.55,0.0860,Sağlıklı,-230.603268,False
2026-04-22 18:54:36.939,Hizli,-,242,-,-,-4.6,7.48,16.55,0.0860,Sağlıklı,-230.603268,False
2026-04-22 18:54:36.954,Hizli,-,250,-,-,-4.6,7.48,16.55,0.0860,Sağlıklı,-230.603268,False
2026-04-22 18:54:37.017,Hizli,-,261,-,-,-4.6,7.48,16.55,0.0860,Sağlıklı,-230.603268,False
2026-04-22 18:54:37.069,Hizli,-,348,-,-,-4.6,7.48,16.55,0.0860,Sağlıklı,-230.603268,False
2026-04-22 18:54:37.142,Hizli,-,252,-,-,-4.6,7.48,16.55,0.0860,Sağlıklı,-230.603268,False
2026-04-22 18:54:37.156,Hizli,-,252,-,-,-4.6,7.48,16.55,0.0860,Sağlıklı,-230.603268,False
2026-04-22 18:54:37.217,Hizli,-,238,-,-,-4.6,7.48,16.55,0.0860,Sağlıklı,-230.603268,False
2026-04-22 18:54:37.319,Hizli,-,234,-,-,-4.6,7.48,16.55,0.0860,Sağlıklı,-230.603268,False
2026-04-22 18:54:37.322,Hizli,-,232,-,-,-4.6,7.48,16.55,0.0860,Sağlıklı,-230.603268,False
2026-04-22 18:54:37.375,Hizli,-,236,-,-,-4.6,7.48,16.55,0.0860,Sağlıklı,-230.603268,False
2026-04-22 18:54:37.451,Hizli,-,233,-,-,-4.6,7.48,16.55,0.0860,Sağlıklı,-230.603268,False
2026-04-22 18:54:37.456,Hizli,-,236,-,-,-4.6,7.48,16.55,0.0860,Sağlıklı,-230.603268,False
2026-04-22 18:54:37.517,Hizli,-,234,-,-,-4.6,7.48,16.55,0.0860,Sağlıklı,-230.603268,False
2026-04-22 18:54:37.555,Hizli,-,236,-,-,-4.6,7.48,16.55,0.0860,Sağlıklı,-230.603268,False
2026-04-22 18:54:37.609,Hizli,-,233,-,-,-4.6,7.48,16.55,0.0860,Sağlıklı,-230.603268,False
2026-04-22 18:54:37.644,Yavas,4692,-,,9,-,-,-,0.1469,Sağlıklı,-3511.851015,True
2026-04-22 18:54:37.664,Hizli,-,236,-,-,-4.6,7.48,16.55,0.1469,Sağlıklı,-3511.851015,True
2026-04-22 18:54:37.737,Hizli,-,235,-,-,-4.6,7.48,16.55,0.1469,Sağlıklı,-3511.851015,True
2026-04-22 18:54:37.781,Hizli,-,237,-,-,-4.6,7.48,16.55,0.1469,Sağlıklı,-3511.851015,True
2026-04-22 18:54:37.835,Hizli,-,233,-,-,-4.6,7.48,16.55,0.1469,Sağlıklı,-3511.851015,True
2026-04-22 18:54:37.923,Hizli,-,234,-,-,-4.6,7.48,16.55,0.1469,Sağlıklı,-3511.851015,True
2026-04-22 18:54:37.949,Hizli,-,234,-,-,-4.6,7.48,16.55,0.1469,Sağlıklı,-3511.851015,True
2026-04-22 18:54:37.955,Hizli,-,241,-,-,-4.6,7.48,16.55,0.1469,Sağlıklı,-3511.851015,True
2026-04-22 18:54:38.025,Hizli,-,238,-,-,-4.6,7.48,16.55,0.1469,Sağlıklı,-3511.851015,True
2026-04-22 18:54:38.106,Hizli,-,246,-,-,-4.6,7.48,16.55,0.1469,Sağlıklı,-3511.851015,True
2026-04-22 18:54:38.114,Hizli,-,239,-,-,-4.6,7.48,16.55,0.1469,Sağlıklı,-3511.851015,True
2026-04-22 18:54:38.161,Hizli,-,243,-,-,-4.6,7.48,16.55,0.1469,Sağlıklı,-3511.851015,True
2026-04-22 18:54:38.204,Hizli,-,235,-,-,-4.6,7.48,16.55,0.1469,Sağlıklı,-3511.851015,True
2026-04-22 18:54:38.258,Hizli,-,240,-,-,-4.6,7.48,16.55,0.1469,Sağlıklı,-3511.851015,True
2026-04-22 18:54:38.319,Hizli,-,238,-,-,-4.6,7.48,16.55,0.1469,Sağlıklı,-3511.851015,True
2026-04-22 18:54:38.390,Hizli,-,245,-,-,-4.6,7.48,16.55,0.1469,Sağlıklı,-3511.851015,True
2026-04-22 18:54:38.429,Hizli,-,245,-,-,-4.6,7.48,16.55,0.1469,Sağlıklı,-3511.851015,True
2026-04-22 18:54:38.469,Hizli,-,241,-,-,-4.6,7.48,16.55,0.1469,Sağlıklı,-3511.851015,True
2026-04-22 18:54:38.535,Hizli,-,235,-,-,-4.6,7.48,16.55,0.1469,Sağlıklı,-3511.851015,True
2026-04-22 18:54:38.564,Hizli,-,234,-,-,-4.6,7.48,16.55,0.1469,Sağlıklı,-3511.851015,True
2026-04-22 18:54:38.605,Hizli,-,236,-,-,-4.6,7.48,16.55,0.1469,Sağlıklı,-3511.851015,True
2026-04-22 18:54:38.739,Yavas,6300,-,,7,-,-,-,0.1779,Sağlıklı,-469.810229,False
2026-04-22 18:54:38.745,Hizli,-,241,-,-,-4.6,7.48,16.55,0.1779,Sağlıklı,-469.810229,False
2026-04-22 18:54:38.748,Hizli,-,233,-,-,-4.6,7.48,16.55,0.1779,Sağlıklı,-469.810229,False
2026-04-22 18:54:38.767,Hizli,-,233,-,-,-4.6,7.48,16.55,0.1779,Sağlıklı,-469.810229,False
2026-04-22 18:54:38.821,Hizli,-,234,-,-,-4.6,7.48,16.55,0.1779,Sağlıklı,-469.810229,False
2026-04-22 18:54:38.894,Hizli,-,232,-,-,-4.6,7.48,16.55,0.1779,Sağlıklı,-469.810229,False
2026-04-22 18:54:38.928,Hizli,-,234,-,-,-4.6,7.48,16.55,0.1779,Sağlıklı,-469.810229,False
